company_1,ceo_1,company_2,ceo_2,answer
Vodafone,Nick Read,Carrefour Group,Alexandre Bompard,Alexandre Bompard
Vodafone,Nick Read,Aeroflot,Sergei Alexandrovsky,Sergei Alexandrovsky
Vodafone,Nick Read,ICANN,Göran Marby,Göran Marby
Vodafone,Nick Read,AC Sparta Prague,Daniel Křetínský,Daniel Křetínský
Vodafone,Nick Read,Dow Chemical Company,Jim Fitterling,Jim Fitterling
Vodafone,Nick Read,Legrand,Benoît Coquart,Benoît Coquart
Vodafone,Nick Read,Institut de chimie,Jacques Maddaluno,Jacques Maddaluno
Vodafone,Nick Read,Pinterest,Ben Silbermann,Ben Silbermann
Vodafone,Nick Read,thyssenkrupp AG,Ulrich Lehner,Ulrich Lehner
Vodafone,Nick Read,Raytheon Company,Thomas Kennedy,Thomas Kennedy
Vodafone,Nick Read,Fannie Mae,Timothy Mayopoulos,Timothy Mayopoulos
Vodafone,Nick Read,Red Hat,Matt Hicks,Matt Hicks
Vodafone,Nick Read,Vertex Pharmaceuticals,Reshma Kewalramani,Reshma Kewalramani
SoftBank Group,Masayoshi Son,Air Liquide,Benoît Potier,Benoît Potier
SoftBank Group,Masayoshi Son,Visa Inc.,Alfred F. Kelly,Alfred F. Kelly
SoftBank Group,Masayoshi Son,Klinikum Ernst von Bergmann,Dorothea Fischer,Dorothea Fischer
SoftBank Group,Masayoshi Son,Air France,Frédéric Gagey,Frédéric Gagey
SoftBank Group,Masayoshi Son,Sanofi,Olivier Brandicourt,Olivier Brandicourt
SoftBank Group,Masayoshi Son,Goldman Sachs & Co. (US),David M. Solomon,David M. Solomon
SoftBank Group,Masayoshi Son,BP,Bernard Looney,Bernard Looney
SoftBank Group,Masayoshi Son,Schneider Electric,Jean-Pascal Tricoire,Jean-Pascal Tricoire
SoftBank Group,Masayoshi Son,Continental AG,Elmar Degenhart,Elmar Degenhart
SoftBank Group,Masayoshi Son,Energetický a průmyslový holding,Daniel Křetínský,Daniel Křetínský
SoftBank Group,Masayoshi Son,American Express,Stephen Squeri,SoftBank Group
SoftBank Group,Masayoshi Son,Institute of Biological Sciences,André Le Bivic,André Le Bivic
SoftBank Group,Masayoshi Son,FedEx,Raj Subramaniam,Raj Subramaniam
SoftBank Group,Masayoshi Son,General Dynamics,Phebe Novakovic,Phebe Novakovic
SoftBank Group,Masayoshi Son,Warner Music Group,Stephen Cooper,SoftBank Group
SoftBank Group,Masayoshi Son,BNP Paribas,Jean-Laurent Bonnafé,Jean-Laurent Bonnafé
SoftBank Group,Masayoshi Son,Juniper Networks,Rami Rahim,Rami Rahim
SoftBank Group,Masayoshi Son,Alliance '90/The Greens,Emily Büning,Emily Büning
SoftBank Group,Masayoshi Son,Audi,Markus Duesmann,Markus Duesmann
SoftBank Group,Masayoshi Son,U.S. Steel,David Burritt,David Burritt
SoftBank Group,Masayoshi Son,AstraZeneca,Pascal Soriot,Pascal Soriot
SoftBank Group,Masayoshi Son,Target Corporation,Brian Cornell,Brian Cornell
SoftBank Group,Masayoshi Son,Česká spořitelna,Tomáš Salomon,SoftBank Group
SoftBank Group,Masayoshi Son,STMicroelectronics,Jean-Marc Chéry,Jean-Marc Chéry
SoftBank Group,Masayoshi Son,Brussels Airport,Arnaud Feist,Arnaud Feist
SoftBank Group,Masayoshi Son,Aspen Institute,Daniel R. Porterfield,Daniel R. Porterfield
SoftBank Group,Masayoshi Son,Christian Social Union of Bavaria,Hans Michael Strepp,Hans Michael Strepp
SoftBank Group,Masayoshi Son,World Wide Fund for Nature,Marco Lambertini,Marco Lambertini
SoftBank Group,Masayoshi Son,Morgan Stanley,James P. Gorman,James P. Gorman
SoftBank Group,Masayoshi Son,Globcal International,David J. Wright,David J. Wright
SoftBank Group,Masayoshi Son,Abbott Laboratories,Robert B. Ford,Robert B. Ford
SoftBank Group,Masayoshi Son,Qualcomm Inc.,Cristiano Amon,Cristiano Amon
SoftBank Group,Masayoshi Son,Maersk,Søren Skou,SoftBank Group
SoftBank Group,Masayoshi Son,Bertelsmann,Thomas Rabe,SoftBank Group
SoftBank Group,Masayoshi Son,University of Leeds,Alan Langlands,Alan Langlands
SoftBank Group,Masayoshi Son,LinkedIn,Ryan Roslansky,Ryan Roslansky
SoftBank Group,Masayoshi Son,Thales Group,Patrice Caine,Patrice Caine
SoftBank Group,Masayoshi Son,The Home Depot,Craig Menear,Craig Menear
SoftBank Group,Masayoshi Son,Gilead Sciences,Daniel O'Day,Daniel O'Day
SoftBank Group,Masayoshi Son,Wells Fargo,Charlie Scharf,Charlie Scharf
SoftBank Group,Masayoshi Son,Deere & Company,Charles Deere Wiman,Charles Deere Wiman
SoftBank Group,Masayoshi Son,Saudi Aramco,Amin H. Al-Nasser,Amin H. Al-Nasser
SoftBank Group,Masayoshi Son,Chevron Corporation,Mike Wirth,Mike Wirth
SoftBank Group,Masayoshi Son,ArcelorMittal,Aditya Mittal,Aditya Mittal
SoftBank Group,Masayoshi Son,HP Inc.,Dion Weisler,Dion Weisler
SoftBank Group,Masayoshi Son,Airbus Group,Guillaume Faury,Guillaume Faury
SoftBank Group,Masayoshi Son,Accor,Sven Boinet,SoftBank Group
SoftBank Group,Masayoshi Son,Adidas AG,Bjørn Gulden,Bjørn Gulden
SoftBank Group,Masayoshi Son,O2 Czech Republic,Jindřich Fremuth,Jindřich Fremuth
SoftBank Group,Masayoshi Son,Toshiba,Nobuaki Kurumatani,Nobuaki Kurumatani
SoftBank Group,Masayoshi Son,The Salvation Army,Brian Peddle,Brian Peddle
SoftBank Group,Masayoshi Son,The Lego Group,Niels B. Christiansen,Niels B. Christiansen
SoftBank Group,Masayoshi Son,SAP,Jennifer Morgan,Jennifer Morgan
SoftBank Group,Masayoshi Son,Qantas,Alan Joyce,Alan Joyce
SoftBank Group,Masayoshi Son,Électricité de France,Jean-Bernard Lévy,Jean-Bernard Lévy
SoftBank Group,Masayoshi Son,Ericsson,Börje Ekholm,Börje Ekholm
SoftBank Group,Masayoshi Son,Major League Soccer,Don Garber,Don Garber
SoftBank Group,Masayoshi Son,Costco,W. Craig Jelinek,SoftBank Group
SoftBank Group,Masayoshi Son,Merck & Co.,Kenneth Frazier,Kenneth Frazier
SoftBank Group,Masayoshi Son,Airbus,Guillaume Faury,Guillaume Faury
SoftBank Group,Masayoshi Son,Cloudflare,Matthew Prince,Matthew Prince
SoftBank Group,Masayoshi Son,Allwyn International,Robert Chvátal,Robert Chvátal
SoftBank Group,Masayoshi Son,Vivendi,Yannick Bolloré,SoftBank Group
SoftBank Group,Masayoshi Son,Mastercard,Ajaypal Singh Banga,Ajaypal Singh Banga
SoftBank Group,Masayoshi Son,Valeo,Jacques Aschenbroich,Jacques Aschenbroich
SoftBank Group,Masayoshi Son,Naturschutzbund Deutschland,Susanne Baumann,SoftBank Group
SoftBank Group,Masayoshi Son,British Council,Ciarán Devane,Ciarán Devane
SoftBank Group,Masayoshi Son,Philip Morris International,Jacek Olczak,Jacek Olczak
SoftBank Group,Masayoshi Son,Rheinmetall AG,Armin Papperger,Armin Papperger
SoftBank Group,Masayoshi Son,FC Bayern Munich,Herbert Hainer,Herbert Hainer
SoftBank Group,Masayoshi Son,Mapbox,Peter Sirota,Peter Sirota
SoftBank Group,Masayoshi Son,Alibaba Group,Daniel Zhang,Daniel Zhang
SoftBank Group,Masayoshi Son,České dráhy,Michal Krapinec,Michal Krapinec
SoftBank Group,Masayoshi Son,Activision Blizzard,Bobby Kotick,Bobby Kotick
SoftBank Group,Masayoshi Son,KLM,Pieter Elbers,Pieter Elbers
SoftBank Group,Masayoshi Son,Comcast,Brian L. Roberts,Brian L. Roberts
SoftBank Group,Masayoshi Son,DR,Maria Rørbye Rønn,Maria Rørbye Rønn
SoftBank Group,Masayoshi Son,Paramount Global,Robert Bakish,Robert Bakish
SoftBank Group,Masayoshi Son,Accenture,Julie Sweet,Julie Sweet
SoftBank Group,Masayoshi Son,Channel One Russia,Konstantin Ernst,Konstantin Ernst
SoftBank Group,Masayoshi Son,AOL,Tim Armstrong,SoftBank Group
SoftBank Group,Masayoshi Son,CVS Health,Larry Merlo,Larry Merlo
SoftBank Group,Masayoshi Son,SpaceX,Elon Musk,Elon Musk
SoftBank Group,Masayoshi Son,Finnair,Pekka Vauramo,Pekka Vauramo
SoftBank Group,Masayoshi Son,Kroger,Rodney McMullen,Rodney McMullen
SoftBank Group,Masayoshi Son,Colgate-Palmolive Company,Ian M. Cook,Ian M. Cook
SoftBank Group,Masayoshi Son,ConocoPhillips,Ryan Lance,Ryan Lance
SoftBank Group,Masayoshi Son,Lenovo,Yang Yuanqing,SoftBank Group
SoftBank Group,Masayoshi Son,Kering,François-Henri Pinault,François-Henri Pinault
SoftBank Group,Masayoshi Son,"Honeywell International, Inc.",Darius Adamczyk,Darius Adamczyk
SoftBank Group,Masayoshi Son,Viacom,Robert Bakish,Robert Bakish
SoftBank Group,Masayoshi Son,Honda,Takahiro Hachigō,SoftBank Group
SoftBank Group,Masayoshi Son,Sberbank of Russia,Herman Gref,Herman Gref
SoftBank Group,Masayoshi Son,Chartered Institute of Library and Information Professionals,Nick Poole,Nick Poole
SoftBank Group,Masayoshi Son,Kyushu Railway Company,Yōji Furumiya,SoftBank Group
SoftBank Group,Masayoshi Son,Heineken,Freddy Heineken,Freddy Heineken
SoftBank Group,Masayoshi Son,Amazon Web Services,Andy Jassy,Andy Jassy
SoftBank Group,Masayoshi Son,Paramount Pictures,Jim Gianopulos,Jim Gianopulos
SoftBank Group,Masayoshi Son,Nortel,Mike S. Zafirovski,Mike S. Zafirovski
SoftBank Group,Masayoshi Son,Mondelez International,Dirk Van de Put,Dirk Van de Put
SoftBank Group,Masayoshi Son,United Airlines,Scott Kirby,Scott Kirby
SoftBank Group,Masayoshi Son,Institute of Human and Social Sciences,Marie Gaille,Marie Gaille
SoftBank Group,Masayoshi Son,Ferrari S.p.A.,Benedetto Vigna,Benedetto Vigna
SoftBank Group,Masayoshi Son,H&M,Karl-Johan Persson,Karl-Johan Persson
SoftBank Group,Masayoshi Son,Hokkaido Railway Company,Yasuyuki Watanuki,SoftBank Group
SoftBank Group,Masayoshi Son,Dassault Systèmes,Bernard Charlès,Bernard Charlès
SoftBank Group,Masayoshi Son,Kimberly-Clark,Thomas J. Falk,SoftBank Group
SoftBank Group,Masayoshi Son,Eli Lilly and Company,David A. Ricks,David A. Ricks
SoftBank Group,Masayoshi Son,Hitachi,Toshiaki Higashihara,SoftBank Group
SoftBank Group,Masayoshi Son,Škoda Transportation,Petr Brzezina,Petr Brzezina
SoftBank Group,Masayoshi Son,Bristol-Myers Squibb,Giovanni Caforio,Giovanni Caforio
SoftBank Group,Masayoshi Son,University of Gothenburg,Pam Fredman,Pam Fredman
SoftBank Group,Masayoshi Son,Seagate Technology,Stephen J. Luczo,SoftBank Group
SoftBank Group,Masayoshi Son,Lukoil,Vagit Alekperov,SoftBank Group
SoftBank Group,Masayoshi Son,Československá obchodní banka,Aleš Blažek,Aleš Blažek
SoftBank Group,Masayoshi Son,International Telecommunication Union,Houlin Zhao,Houlin Zhao
SoftBank Group,Masayoshi Son,Médecins Sans Frontières,Christos Christou,Christos Christou
SoftBank Group,Masayoshi Son,Capgemini,Paul Hermelin,Paul Hermelin
SoftBank Group,Masayoshi Son,GitHub,Nat Friedman,Nat Friedman
SoftBank Group,Masayoshi Son,Netgear,Patrick Lo,Patrick Lo
SoftBank Group,Masayoshi Son,ABB Group,Ulrich Spiesshofer,SoftBank Group
SoftBank Group,Masayoshi Son,Komerční banka,Jan Juchelka,Jan Juchelka
SoftBank Group,Masayoshi Son,Electrolux,Jonas Samuelson,Jonas Samuelson
SoftBank Group,Masayoshi Son,Bell Resources,Mark Avery,Mark Avery
SoftBank Group,Masayoshi Son,TIM Group,Salvatore Rossi,Salvatore Rossi
SoftBank Group,Masayoshi Son,Novartis,Joseph Jimenez,Joseph Jimenez
SoftBank Group,Masayoshi Son,Yum! Brands,Greg Creed,Greg Creed
SoftBank Group,Masayoshi Son,GlaxoSmithKline,Emma Walmsley,Emma Walmsley
SoftBank Group,Masayoshi Son,Solvay,Ilham Kadri,Ilham Kadri
SoftBank Group,Masayoshi Son,METRO AG,Steffen Greubel,SoftBank Group
SoftBank Group,Masayoshi Son,Infineon Technologies,Jochen Hanebeck,Jochen Hanebeck
SoftBank Group,Masayoshi Son,BlackRock,Larry Fink,Larry Fink
SoftBank Group,Masayoshi Son,Food and Agriculture Organization,Mohammed Shia' Al Sudani,Mohammed Shia' Al Sudani
SoftBank Group,Masayoshi Son,Simon & Schuster,Richard E. Snyder,Richard E. Snyder
SoftBank Group,Masayoshi Son,Best Buy,Hubert Joly,Hubert Joly
SoftBank Group,Masayoshi Son,Humana,Bruce Broussard,Bruce Broussard
SoftBank Group,Masayoshi Son,GMV Innovating Solutions,Jesús Serrano Martínez,Jesús Serrano Martínez
SoftBank Group,Masayoshi Son,T-Mobile US,Mike Sievert,Mike Sievert
SoftBank Group,Masayoshi Son,FC Viktoria Köln,Axel Freisewinkel,Axel Freisewinkel
SoftBank Group,Masayoshi Son,Broderbund,Doug Carlston,Doug Carlston
SoftBank Group,Masayoshi Son,Hasbro,Brian Goldner,Brian Goldner
SoftBank Group,Masayoshi Son,Hyundai Motor Company,Chung Eui-sun,Chung Eui-sun
SoftBank Group,Masayoshi Son,Nederlandse Spoorwegen,Marjan Rintel,Marjan Rintel
SoftBank Group,Masayoshi Son,NBCUniversal,Steve Burke,SoftBank Group
SoftBank Group,Masayoshi Son,Peterson Institute for International Economics,C. Fred Bergsten,C. Fred Bergsten
SoftBank Group,Masayoshi Son,Orlen Unipetrol,Andrzej Modrzejewski,Andrzej Modrzejewski
SoftBank Group,Masayoshi Son,Valve Corporation,Gabe Newell,Gabe Newell
SoftBank Group,Masayoshi Son,Tesco,Ken Murph,Ken Murph
SoftBank Group,Masayoshi Son,TV Rain,Natalya Sindeyeva,Natalya Sindeyeva
SoftBank Group,Masayoshi Son,PricewaterhouseCoopers,Samuel DiPiazza,Samuel DiPiazza
SoftBank Group,Masayoshi Son,UBS,Sergio Ermotti,Sergio Ermotti
SoftBank Group,Masayoshi Son,Opera Software,Jon Stephenson von Tetzchner,Jon Stephenson von Tetzchner
SoftBank Group,Masayoshi Son,Publicis,Maurice Lévy,Maurice Lévy
SoftBank Group,Masayoshi Son,BT Group,Philip Jansen,Philip Jansen
SoftBank Group,Masayoshi Son,Smartwings,Roman Vik,Roman Vik
SoftBank Group,Masayoshi Son,Cognizant,Francisco D'Souza,Francisco D'Souza
SoftBank Group,Masayoshi Son,BlackBerry,John S. Chen,John S. Chen
SoftBank Group,Masayoshi Son,Wolters Kluwer,Nancy McKinstry,Nancy McKinstry
SoftBank Group,Masayoshi Son,Yle,Merja Ylä-Anttila,Merja Ylä-Anttila
SoftBank Group,Masayoshi Son,Biogen,Michel Vounatsos,Michel Vounatsos
SoftBank Group,Masayoshi Son,Bethesda Softworks,Todd Howard,SoftBank Group
SoftBank Group,Masayoshi Son,Carrefour Group,Alexandre Bompard,Alexandre Bompard
SoftBank Group,Masayoshi Son,Aeroflot,Sergei Alexandrovsky,Sergei Alexandrovsky
SoftBank Group,Masayoshi Son,ICANN,Göran Marby,Göran Marby
SoftBank Group,Masayoshi Son,AC Sparta Prague,Daniel Křetínský,Daniel Křetínský
SoftBank Group,Masayoshi Son,Dow Chemical Company,Jim Fitterling,Jim Fitterling
SoftBank Group,Masayoshi Son,Legrand,Benoît Coquart,Benoît Coquart
SoftBank Group,Masayoshi Son,Institut de chimie,Jacques Maddaluno,Jacques Maddaluno
SoftBank Group,Masayoshi Son,Pinterest,Ben Silbermann,Ben Silbermann
SoftBank Group,Masayoshi Son,thyssenkrupp AG,Ulrich Lehner,SoftBank Group
SoftBank Group,Masayoshi Son,Raytheon Company,Thomas Kennedy,SoftBank Group
SoftBank Group,Masayoshi Son,Fannie Mae,Timothy Mayopoulos,SoftBank Group
SoftBank Group,Masayoshi Son,Red Hat,Matt Hicks,Matt Hicks
SoftBank Group,Masayoshi Son,Vertex Pharmaceuticals,Reshma Kewalramani,Reshma Kewalramani
Air Liquide,Benoît Potier,Visa Inc.,Alfred F. Kelly,Air Liquide
Air Liquide,Benoît Potier,Klinikum Ernst von Bergmann,Dorothea Fischer,Air Liquide
Air Liquide,Benoît Potier,Air France,Frédéric Gagey,Air Liquide
Air Liquide,Benoît Potier,Sanofi,Olivier Brandicourt,Air Liquide
Air Liquide,Benoît Potier,Goldman Sachs & Co. (US),David M. Solomon,Air Liquide
Air Liquide,Benoît Potier,BP,Bernard Looney,Air Liquide
Air Liquide,Benoît Potier,Schneider Electric,Jean-Pascal Tricoire,Air Liquide
Air Liquide,Benoît Potier,Continental AG,Elmar Degenhart,Air Liquide
Air Liquide,Benoît Potier,Energetický a průmyslový holding,Daniel Křetínský,Air Liquide
Air Liquide,Benoît Potier,American Express,Stephen Squeri,Air Liquide
Air Liquide,Benoît Potier,Institute of Biological Sciences,André Le Bivic,Air Liquide
Air Liquide,Benoît Potier,FedEx,Raj Subramaniam,Air Liquide
Air Liquide,Benoît Potier,General Dynamics,Phebe Novakovic,Air Liquide
Air Liquide,Benoît Potier,Warner Music Group,Stephen Cooper,Air Liquide
Air Liquide,Benoît Potier,BNP Paribas,Jean-Laurent Bonnafé,Air Liquide
Air Liquide,Benoît Potier,Juniper Networks,Rami Rahim,Air Liquide
Air Liquide,Benoît Potier,Alliance '90/The Greens,Emily Büning,Air Liquide
Air Liquide,Benoît Potier,Audi,Markus Duesmann,Air Liquide
Air Liquide,Benoît Potier,U.S. Steel,David Burritt,Air Liquide
Air Liquide,Benoît Potier,AstraZeneca,Pascal Soriot,Air Liquide
Air Liquide,Benoît Potier,Target Corporation,Brian Cornell,Air Liquide
Air Liquide,Benoît Potier,Česká spořitelna,Tomáš Salomon,Air Liquide
Air Liquide,Benoît Potier,STMicroelectronics,Jean-Marc Chéry,Air Liquide
Air Liquide,Benoît Potier,Brussels Airport,Arnaud Feist,Air Liquide
Air Liquide,Benoît Potier,Aspen Institute,Daniel R. Porterfield,Air Liquide
Air Liquide,Benoît Potier,Christian Social Union of Bavaria,Hans Michael Strepp,Air Liquide
Air Liquide,Benoît Potier,World Wide Fund for Nature,Marco Lambertini,Air Liquide
Air Liquide,Benoît Potier,Morgan Stanley,James P. Gorman,Air Liquide
Air Liquide,Benoît Potier,Globcal International,David J. Wright,Air Liquide
Air Liquide,Benoît Potier,Abbott Laboratories,Robert B. Ford,Air Liquide
Air Liquide,Benoît Potier,Qualcomm Inc.,Cristiano Amon,Air Liquide
Air Liquide,Benoît Potier,Maersk,Søren Skou,Air Liquide
Air Liquide,Benoît Potier,Bertelsmann,Thomas Rabe,Air Liquide
Air Liquide,Benoît Potier,University of Leeds,Alan Langlands,Air Liquide
Air Liquide,Benoît Potier,LinkedIn,Ryan Roslansky,Air Liquide
Air Liquide,Benoît Potier,Thales Group,Patrice Caine,Air Liquide
Air Liquide,Benoît Potier,The Home Depot,Craig Menear,Air Liquide
Air Liquide,Benoît Potier,Gilead Sciences,Daniel O'Day,Air Liquide
Air Liquide,Benoît Potier,Wells Fargo,Charlie Scharf,Air Liquide
Air Liquide,Benoît Potier,Deere & Company,Charles Deere Wiman,Air Liquide
Air Liquide,Benoît Potier,Saudi Aramco,Amin H. Al-Nasser,Air Liquide
Air Liquide,Benoît Potier,Chevron Corporation,Mike Wirth,Air Liquide
Air Liquide,Benoît Potier,ArcelorMittal,Aditya Mittal,Aditya Mittal
Air Liquide,Benoît Potier,HP Inc.,Dion Weisler,Air Liquide
Air Liquide,Benoît Potier,Airbus Group,Guillaume Faury,Air Liquide
Air Liquide,Benoît Potier,Accor,Sven Boinet,Air Liquide
Air Liquide,Benoît Potier,Adidas AG,Bjørn Gulden,Air Liquide
Air Liquide,Benoît Potier,O2 Czech Republic,Jindřich Fremuth,Air Liquide
Air Liquide,Benoît Potier,Toshiba,Nobuaki Kurumatani,Air Liquide
Air Liquide,Benoît Potier,The Salvation Army,Brian Peddle,Air Liquide
Air Liquide,Benoît Potier,The Lego Group,Niels B. Christiansen,Air Liquide
Air Liquide,Benoît Potier,SAP,Jennifer Morgan,Air Liquide
Air Liquide,Benoît Potier,Qantas,Alan Joyce,Air Liquide
Air Liquide,Benoît Potier,Électricité de France,Jean-Bernard Lévy,Air Liquide
Air Liquide,Benoît Potier,Ericsson,Börje Ekholm,Air Liquide
Air Liquide,Benoît Potier,Major League Soccer,Don Garber,Air Liquide
Air Liquide,Benoît Potier,Costco,W. Craig Jelinek,Air Liquide
Air Liquide,Benoît Potier,Merck & Co.,Kenneth Frazier,Air Liquide
Air Liquide,Benoît Potier,Airbus,Guillaume Faury,Air Liquide
Air Liquide,Benoît Potier,Cloudflare,Matthew Prince,Air Liquide
Air Liquide,Benoît Potier,Allwyn International,Robert Chvátal,Air Liquide
Air Liquide,Benoît Potier,Vivendi,Yannick Bolloré,Air Liquide
Air Liquide,Benoît Potier,Mastercard,Ajaypal Singh Banga,Air Liquide
Air Liquide,Benoît Potier,Valeo,Jacques Aschenbroich,Air Liquide
Air Liquide,Benoît Potier,Naturschutzbund Deutschland,Susanne Baumann,Air Liquide
Air Liquide,Benoît Potier,British Council,Ciarán Devane,Air Liquide
Air Liquide,Benoît Potier,Philip Morris International,Jacek Olczak,Air Liquide
Air Liquide,Benoît Potier,Rheinmetall AG,Armin Papperger,Air Liquide
Air Liquide,Benoît Potier,FC Bayern Munich,Herbert Hainer,Air Liquide
Air Liquide,Benoît Potier,Mapbox,Peter Sirota,Air Liquide
Air Liquide,Benoît Potier,Alibaba Group,Daniel Zhang,Air Liquide
Air Liquide,Benoît Potier,České dráhy,Michal Krapinec,Air Liquide
Air Liquide,Benoît Potier,Activision Blizzard,Bobby Kotick,Air Liquide
Air Liquide,Benoît Potier,KLM,Pieter Elbers,Air Liquide
Air Liquide,Benoît Potier,Comcast,Brian L. Roberts,Air Liquide
Air Liquide,Benoît Potier,DR,Maria Rørbye Rønn,Air Liquide
Air Liquide,Benoît Potier,Paramount Global,Robert Bakish,Air Liquide
Air Liquide,Benoît Potier,Accenture,Julie Sweet,Air Liquide
Air Liquide,Benoît Potier,Channel One Russia,Konstantin Ernst,Air Liquide
Air Liquide,Benoît Potier,AOL,Tim Armstrong,Air Liquide
Air Liquide,Benoît Potier,CVS Health,Larry Merlo,Air Liquide
Air Liquide,Benoît Potier,SpaceX,Elon Musk,Air Liquide
Air Liquide,Benoît Potier,Finnair,Pekka Vauramo,Air Liquide
Air Liquide,Benoît Potier,Kroger,Rodney McMullen,Air Liquide
Air Liquide,Benoît Potier,Colgate-Palmolive Company,Ian M. Cook,Air Liquide
Air Liquide,Benoît Potier,ConocoPhillips,Ryan Lance,Air Liquide
Air Liquide,Benoît Potier,Lenovo,Yang Yuanqing,Air Liquide
Air Liquide,Benoît Potier,Kering,François-Henri Pinault,Air Liquide
Air Liquide,Benoît Potier,"Honeywell International, Inc.",Darius Adamczyk,Air Liquide
Air Liquide,Benoît Potier,Viacom,Robert Bakish,Air Liquide
Air Liquide,Benoît Potier,Honda,Takahiro Hachigō,Air Liquide
Air Liquide,Benoît Potier,Sberbank of Russia,Herman Gref,Air Liquide
Air Liquide,Benoît Potier,Chartered Institute of Library and Information Professionals,Nick Poole,Air Liquide
Air Liquide,Benoît Potier,Kyushu Railway Company,Yōji Furumiya,Air Liquide
Air Liquide,Benoît Potier,Heineken,Freddy Heineken,Air Liquide
Air Liquide,Benoît Potier,Amazon Web Services,Andy Jassy,Air Liquide
Air Liquide,Benoît Potier,Paramount Pictures,Jim Gianopulos,Air Liquide
Air Liquide,Benoît Potier,Nortel,Mike S. Zafirovski,Air Liquide
Air Liquide,Benoît Potier,Mondelez International,Dirk Van de Put,Air Liquide
Air Liquide,Benoît Potier,United Airlines,Scott Kirby,Air Liquide
Air Liquide,Benoît Potier,Institute of Human and Social Sciences,Marie Gaille,Air Liquide
Air Liquide,Benoît Potier,Ferrari S.p.A.,Benedetto Vigna,Air Liquide
Air Liquide,Benoît Potier,H&M,Karl-Johan Persson,Air Liquide
Air Liquide,Benoît Potier,Hokkaido Railway Company,Yasuyuki Watanuki,Air Liquide
Air Liquide,Benoît Potier,Dassault Systèmes,Bernard Charlès,Air Liquide
Air Liquide,Benoît Potier,Kimberly-Clark,Thomas J. Falk,Air Liquide
Air Liquide,Benoît Potier,Eli Lilly and Company,David A. Ricks,Air Liquide
Air Liquide,Benoît Potier,Hitachi,Toshiaki Higashihara,Air Liquide
