	Unnamed: 0	sample_id	prompt_source	prompt_target	position_source	position_target	baseline_hop2	baseline_hop3	baseline_multihop3	hop1	hop2	hop3	layer_source	layer_target	generations_patched	is_correct_patched	hidden_rep	cot_prefix	step_by_step_generations_baseline_multihop3	step_by_step_is_correct_baseline_multihop3
551	26371	2092905	Miso Soup's country of origin	The largest city in {}	-1	-1	Miso Soup's country of origin	The largest city in Japan	The largest city in Miso Soup's country of origin	Miso Soup	Japan	Tokyo	0	24	['con' 'forms' 'to' 'the' 'pattern' 'of' 'a' 'typical' 'industrial' 'city']	False	[-0.02698   0.002579 -0.08264  ...  0.001923  0.001781  0.013535]	Let's think step by step. 	is Tokyo , which is located on the main island of H ons hu . The capital city of Japan	True
552	72714	2392131	the CEO of Tesla	Name of father of {}	-1	-1	the CEO of Tesla	Name of father of Elon Musk	Name of father of the CEO of Tesla	Tesla	Elon Musk	Errol Musk	17	23	[',' 'son' 'of' '{}' '\n' '\n' 'The' 'name' 'of' 'the']	False	[-0.3672  0.595  -0.448  ... -0.5933  0.708  -0.4521]	Let's think step by step. 	", El on Mus k , is not important . 
 
 The name of the father of the CE"	False
553	31013	2092455	Fish and Chips's country of origin	The largest city in {}	-1	-1	Fish and Chips's country of origin	The largest city in United Kingdom	The largest city in Fish and Chips's country of origin	Fish and Chips	United Kingdom	London	9	23	[',' 'with' 'a' 'population' 'of' 'over' '' '1' '0' '0']	False	[-0.487   0.074  -0.55   ... -0.8145 -0.3875  0.2346]	Let's think step by step. 	is London . London is located in England . England is a country in the United Kingdom . The United	True
554	55849	2092310	Poutine's country of origin	The largest city in {}	-1	-1	Poutine's country of origin	The largest city in Canada	The largest city in Poutine's country of origin	Poutine	Canada	Toronto	27	27	['is' 'located' 'in' 'the' 'country' 'of' '{}' '\n' '\n' 'The']	False	[-2.71   1.081 -6.816 ... -2.97   4.496 -2.14 ]	Let's think step by step. 	is Montreal . The largest city in the country of origin of the person who made the comment is not	False
555	26234	2092939	Pizza's country of origin	The language used in {}	-1	-1	Pizza's country of origin	The language used in Italy	The language used in Pizza's country of origin	Pizza	Italy	Italian	31	16	['is' 'not' 'valid' '.' '\n' '\n' 'The' 'language' 'used' 'in']	False	[-0.96    1.515  -3.174  ... -2.111   2.305   0.1958]	Let's think step by step. 	"is Italian . The language used in P izza ' s current country of residence is English . 
 
"	True
556	68378	2093638	Miso Soup's country of origin	The language used in {}	-1	-1	Miso Soup's country of origin	The language used in Japan	The language used in Miso Soup's country of origin	Miso Soup	Japan	Japanese	22	18	['is' 'not' 'valid' '.' '\n' '\n' 'The' 'language' 'used' 'in']	False	[-0.10205  3.336   -3.434   ... -1.214    2.715   -1.545  ]	Let's think step by step. 	"is Japanese . The language used in the country where M iso S oup is popular is English . 
"	True
557	27735	5602381	the company that developed KC-767	The name of the CEO of {}	-1	-1	the company that developed KC-767	The name of the CEO of Boeing	The name of the CEO of the company that developed KC-767	KC-767	Boeing	Dennis Muilenburg	10	12	['is' '[' 'Name' '].' '\n' '\n' 'The' 'name' 'of' 'the']	False	[ 0.2347  0.0962 -0.3257 ...  0.714   0.198   0.289 ]	Let's think step by step. 	is H iro f umi F uj im ori . He is a former J AS DF pilot and a	False
558	55298	2092342	Paella's country of origin	The largest city in {}	-1	-1	Paella's country of origin	The largest city in Spain	The largest city in Paella's country of origin	Paella	Spain	Madrid	20	22	['is' 'located' 'in' 'the' 'country' 'of' '{' '}.' '\n' '\n']	False	[-0.373  1.386 -2.637 ... -1.066  2.434 -1.539]	Let's think step by step. 	"is Val encia , and the most famous d ish is Pa ella Val enci ana . 
 
 The"	False
559	47031	2093075	Chimichurri's country of origin	The language used in {}	-1	-1	Chimichurri's country of origin	The language used in Argentina	The language used in Chimichurri's country of origin	Chimichurri	Argentina	Spanish	19	25	['is' 'not' 'valid' '.' '\n' '\n' 'The' 'language' 'used' 'in']	False	[ 0.003113  1.503    -2.71     ... -1.077     1.951    -1.186   ]	Let's think step by step. 	"is Spanish , so we ' ll use that as the base language . 
 
 1 . What is"	True
560	45118	4490831	George W. Bush's father	Name of father of {}	-1	-1	George W. Bush's father	Name of father of George H. W. Bush	Name of father of George W. Bush's father	George W. Bush	George H. W. Bush	Prescott Bush	26	23	[',' 'son' 'of' '{}' '\n' '\n' 'The' 'name' 'of' 'the']	False	[-2.826   1.985  -6.188  ... -0.4546 -2.291   6.062 ]	Let's think step by step. 	"is George H . W . Bush . 
 Ge orge H . W . Bush was the  4"	False
561	62549	2418888	Tesla, Inc.'s CEO	Name of father of {}	-1	-1	Tesla, Inc.'s CEO	Name of father of Elon Musk	Name of father of Tesla, Inc.'s CEO	Tesla, Inc.	Elon Musk	Errol Musk	20	9	[',' 'who' 'was' 'born' 'in' '' '1' '8' '6' '0']	False	[-0.617   3.176   1.463  ... -0.683  -0.4082  1.337 ]	Let's think step by step. 	"El on Mus k is not mentioned in the question . 
 
 So , the answer is ( D"	False
562	58439	2093075	Chimichurri's country of origin	The language used in {}	-1	-1	Chimichurri's country of origin	The language used in Argentina	The language used in Chimichurri's country of origin	Chimichurri	Argentina	Spanish	22	28	['is' 'not' 'valid' '.' '\n' '\n' 'The' 'language' 'used' 'in']	False	[-0.5254  2.639  -4.62   ... -2.016   2.656  -2.006 ]	Let's think step by step. 	"is Spanish , so we ' ll use that as the base language . 
 
 1 . What is"	True
563	60777	2092643	Masala Dosa's country of origin	The largest city in {}	-1	-1	Masala Dosa's country of origin	The largest city in India	The largest city in Masala Dosa's country of origin	Masala Dosa	India	Mumbai	15	10	['is' 'not' 'the' 'capital' '.' '\n' '\n' 'The' 'capital' 'of']	False	[ 0.5933  -0.06915 -1.654   ... -0.587    0.5454   0.1675 ]	Let's think step by step. 	is Bang al ore , which has a population of about  8 . 5 million people . The second	False
564	44182	2093638	Miso Soup's country of origin	The language used in {}	-1	-1	Miso Soup's country of origin	The language used in Japan	The language used in Miso Soup's country of origin	Miso Soup	Japan	Japanese	31	26	['is' 'not' 'valid' '.' '\n' '\n' 'The' 'language' 'used' 'in']	False	[ 0.76   1.585 -3.488 ... -1.726  1.613  0.826]	Let's think step by step. 	"is Japanese . The language used in the country where M iso S oup is popular is English . 
"	True
565	43701	2091854	Masala Dosa's country of origin	The official currency of {}	-1	-1	Masala Dosa's country of origin	The official currency of India	The official currency of Masala Dosa's country of origin	Masala Dosa	India	Rupee	8	3	['is' 'the' 'US' 'doll' 'ar' '(' 'US' 'D' ').' '\n']	False	[-0.2776  -0.2786  -0.5195  ... -0.674   -0.2622   0.11255]	Let's think step by step. 	"is Indian Ru pe e ( IN R ). 
 
 1 . The exchange rate between Indian Ru pe"	True
566	69203	2093075	Chimichurri's country of origin	The language used in {}	-1	-1	Chimichurri's country of origin	The language used in Argentina	The language used in Chimichurri's country of origin	Chimichurri	Argentina	Spanish	0	17	['and' '{}' 'is' 'not' 'the' 'same' '.' '\n' '\n' 'In']	False	[-0.03284   0.001205 -0.08014  ...  0.01172  -0.005287  0.00798 ]	Let's think step by step. 	"is Spanish , so we ' ll use that as the base language . 
 
 1 . What is"	True
567	53265	5602381	the company that developed KC-767	The name of the CEO of {}	-1	-1	the company that developed KC-767	The name of the CEO of Boeing	The name of the CEO of the company that developed KC-767	KC-767	Boeing	Dennis Muilenburg	17	12	['is' '[' 'Name' '].' '\n' '\n' 'The' 'name' 'of' 'the']	False	[-0.2686 -0.3877 -1.201  ...  0.6396 -0.419  -0.2035]	Let's think step by step. 	is H iro f umi F uj im ori . He is a former J AS DF pilot and a	False
568	43869	2094264	Biryani's country of origin	The capital of {}	-1	-1	Biryani's country of origin	The capital of India	The capital of Biryani's country of origin	Biryani	India	New Delhi	5	9	"['of' 'the' 'world' ""'"" 's' 'population' 'is' 'located' 'in' 'the']"	False	[-0.3672 -0.0332 -0.3623 ... -0.3315 -0.1967  0.1079]	Let's think step by step. 	is India , and it is a d ish that is popular in many countries , including Pakistan , Bang	False
569	55021	2092310	Poutine's country of origin	The largest city in {}	-1	-1	Poutine's country of origin	The largest city in Canada	The largest city in Poutine's country of origin	Poutine	Canada	Toronto	15	10	['is' 'not' 'New' 'York' 'City' '.' '\n' '\n' 'The' 'largest']	False	[ 0.3286    0.06213  -1.378    ... -0.843     0.5234    0.006943]	Let's think step by step. 	is Montreal . The largest city in the country of origin of the person who made the comment is not	False
570	51127	2093509	Ceviche's country of origin	The language used in {}	-1	-1	Ceviche's country of origin	The language used in Peru	The language used in Ceviche's country of origin	Ceviche	Peru	Spanish	4	29	['</s>' '<s>' '<s>' '<s>' '<s>' '<s>' '<s>' '<s>' '<s>' '<s>']	False	[-0.2583   0.03387 -0.4788  ... -0.2235  -0.2284   0.0359 ]	Let's think step by step. 	"is Spanish , so we ' ll use that as the base language . 
 
 1 . C ev"	True
571	6635	2092643	Masala Dosa's country of origin	The largest city in {}	-1	-1	Masala Dosa's country of origin	The largest city in India	The largest city in Masala Dosa's country of origin	Masala Dosa	India	Mumbai	30	17	['is' 'located' 'in' 'the' 'country' 'of' '_' '____' '__' '_.']	False	[-0.908   3.771  -5.68   ... -4.555   1.158  -0.8716]	Let's think step by step. 	is Bang al ore , which has a population of about  8 . 5 million people . The second	False
572	73172	2094358	Miso Soup's country of origin	The capital of {}	-1	-1	Miso Soup's country of origin	The capital of Japan	The capital of Miso Soup's country of origin	Miso Soup	Japan	Tokyo	2	8	['is' 'the' 'largest' 'city' 'in' 'the' 'country' '.' '\n' 'The']	False	[-0.02203  -0.007477 -0.1763   ... -0.0823   -0.03912  -0.003824]	Let's think step by step. 	"is Japan . The capital of Japan is Tokyo . 
 
 Now , let ' s consider the ing"	True
573	10136	2092977	Tacos's country of origin	The language used in {}	-1	-1	Tacos's country of origin	The language used in Mexico	The language used in Tacos's country of origin	Tacos	Mexico	Spanish	31	3	['as' 'in' 'h' 'and' 'as' 'in' 'functions' 'is' 'not' 'the']	False	[-0.03946 -1.315   -3.639   ... -0.7046   0.9844   1.3125 ]	Let's think step by step. 	"is Spanish , so we can use that as a starting point . 
 
 1 . What is the"	True
574	73162	2093638	Miso Soup's country of origin	The language used in {}	-1	-1	Miso Soup's country of origin	The language used in Japan	The language used in Miso Soup's country of origin	Miso Soup	Japan	Japanese	26	12	['is' 'not' 'valid' '.' '\n' '\n' 'The' 'language' 'used' 'in']	False	[ 0.8857  2.807  -5.242  ... -1.671   3.389  -2.275 ]	Let's think step by step. 	"is Japanese . The language used in the country where M iso S oup is popular is English . 
"	True
575	49880	2092977	Tacos's country of origin	The language used in {}	-1	-1	Tacos's country of origin	The language used in Mexico	The language used in Tacos's country of origin	Tacos	Mexico	Spanish	22	10	['is' 'not' 'valid' '.' '\n' '\n' 'The' 'language' 'used' 'in']	False	[-0.578   0.861  -2.1    ... -0.2642 -0.3208 -0.651 ]	Let's think step by step. 	"is Spanish , so we can use that as a starting point . 
 
 1 . What is the"	True
576	27365	5596123	the company that developed B-17 Flying Fortress	The name of the CEO of {}	-1	-1	the company that developed B-17 Flying Fortress	The name of the CEO of Boeing	The name of the CEO of the company that developed B-17 Flying Fortress	B-17 Flying Fortress	Boeing	Dennis Muilenburg	30	24	['.' '\n' '\n' 'The' 'name' 'of' 'the' 'CE' 'O' 'of']	False	[ 0.907  -5.543  -2.82   ...  5.656  -0.2144  0.6743]	Let's think step by step. 	"is ? 
 
 a ) Howard Hugh es 
 b ) Jack North rop 
 c ) Gl enn"	False
577	56527	5560746	the company that created Scion xD	The name of the CEO of {}	-1	-1	the company that created Scion xD	The name of the CEO of Toyota	The name of the CEO of the company that created Scion xD	Scion xD	Toyota	Akio Toyoda	3	23	[',' 'the' 'company' 'that' 'makes' 'the' 'app' ',' 'is' '{']	False	[-0.006042 -0.02011  -0.1006   ... -0.2266   -0.1506   -0.075   ]	Let's think step by step. 	is not known . The name of the CE O of the company that created the Sc ion x B	False
578	36826	2093744	Poutine's country of origin	The capital of {}	-1	-1	Poutine's country of origin	The capital of Canada	The capital of Poutine's country of origin	Poutine	Canada	Ottawa	26	12	['is' 'not' 'specified' '.' '\n' '\n' 'The' 'capital' 'of' 'the']	False	[-1.826  1.893 -6.805 ... -2.842  4.297 -2.3  ]	Let's think step by step. 	"is Canada . The capital of Canada is Ott awa . 
 P out ine is a d ish made"	True
579	31345	2093075	Chimichurri's country of origin	The language used in {}	-1	-1	Chimichurri's country of origin	The language used in Argentina	The language used in Chimichurri's country of origin	Chimichurri	Argentina	Spanish	18	6	['is' 'not' 'clear' '.' 'It' 'is' 'not' 'clear' 'what' 'is']	False	[-0.0913  1.574  -2.38   ... -1.322   1.373  -0.74  ]	Let's think step by step. 	"is Spanish , so we ' ll use that as the base language . 
 
 1 . What is"	True
580	50416	2091608	Fish and Chips's country of origin	The official currency of {}	-1	-1	Fish and Chips's country of origin	The official currency of United Kingdom	The official currency of Fish and Chips's country of origin	Fish and Chips	United Kingdom	Pound	16	12	['is' 'the' 'US' 'doll' 'ar' '(' 'US' 'D' ').' '\n']	False	[ 0.006348  0.2603   -0.965    ... -0.704     0.284     0.04932 ]	Let's think step by step. 	is the P ound Ster ling ( £ ). The exchange rate between the P ound Ster ling and the	True
581	37549	2092905	Miso Soup's country of origin	The largest city in {}	-1	-1	Miso Soup's country of origin	The largest city in Japan	The largest city in Miso Soup's country of origin	Miso Soup	Japan	Tokyo	24	22	['is' 'located' 'in' 'the' 'country' 'of' '{' '}.' '\n' '\n']	False	[-0.05493  2.434   -4.617   ... -1.203    3.479   -1.582  ]	Let's think step by step. 	is Tokyo , which is located on the main island of H ons hu . The capital city of Japan	True
582	25038	2092939	Pizza's country of origin	The language used in {}	-1	-1	Pizza's country of origin	The language used in Italy	The language used in Pizza's country of origin	Pizza	Italy	Italian	17	27	['is' 'not' 'valid' '.' '\n' '\n' 'The' 'language' 'used' 'in']	False	[-0.1921   2.02    -1.565   ... -0.2026   1.311   -0.02673]	Let's think step by step. 	"is Italian . The language used in P izza ' s current country of residence is English . 
 
"	True
583	66547	2094264	Biryani's country of origin	The capital of {}	-1	-1	Biryani's country of origin	The capital of India	The capital of Biryani's country of origin	Biryani	India	New Delhi	18	24	['is' 'not' 'specified' '.' '\n' '\n' 'The' 'capital' 'of' '{}']	False	[ 0.0729  1.996  -2.5    ... -0.3994  0.936  -0.7324]	Let's think step by step. 	is India , and it is a d ish that is popular in many countries , including Pakistan , Bang	False
584	62144	5627711	the company that created B-29 Superfortress	The name of the CEO of {}	-1	-1	the company that created B-29 Superfortress	The name of the CEO of Boeing	The name of the CEO of the company that created B-29 Superfortress	B-29 Superfortress	Boeing	Dennis Muilenburg	1	29	['ungsseite' '(' '�' '�' '�' '門' '�' '�' '�' '�']	False	[ 0.1159   -0.10944  -0.013504 ... -0.0684   -0.0871   -0.02603 ]	Let's think step by step. 	"is : 
 
 1 . Will ow Run A ircraft Corporation 
 2 . Gl enn L . Martin"	False
585	18028	5602381	the company that created KC-767	The name of the CEO of {}	-1	-1	the company that created KC-767	The name of the CEO of Boeing	The name of the CEO of the company that created KC-767	KC-767	Boeing	Dennis Muilenburg	6	17	['is' ':' '\n' '```' '\n' 'CE' 'O' 'Name' ':' '\n']	False	[ 0.003296 -0.0909   -0.07983  ...  0.147     0.0833    0.07983 ]	Let's think step by step. 	is H iro sh i Ok um ura . He is a former executive of K aw as aki He	False
